Plate_number_384,Well_number_384,Plasmid_ID,Gene_symbol,Entrez_ID,TSS_ID,Is_main_TSS,Is_NT_ctrl,Is_pos_ctrl,Raw_rep1,Raw_rep2,CellTiterGlo_foldNT,DeltaNT_rep1,FoldNT_rep1,PercActivation_rep1,Raw_log2_rep1,Log2FC_rep1,Raw_Glo_rep1,DeltaNT_Glo_rep1,FoldNT_Glo_rep1,Log2FC_Glo_rep1,DeltaNT_rep2,FoldNT_rep2,PercActivation_rep2,Raw_log2_rep2,Log2FC_rep2,Raw_Glo_rep2,DeltaNT_Glo_rep2,FoldNT_Glo_rep2,Log2FC_Glo_rep2,SSMD_raw,SSMD_mod_raw,Mean_raw,p_value_raw,p_value_repro_raw,SSMD_log2,SSMD_mod_log2,Mean_log2,p_value_log2,p_value_repro_log2,SSMD_log2_glo,SSMD_mod_log2_glo,Mean_log2_glo,p_value_log2_glo,p_value_repro_log2_glo
LVIII,192,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,193,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,195,PRKCE,PRKCE,5581.0,,Single,False,False,1307.491832279434,1459.4747063911384,,-1859.3119807711607,0.41287427623118905,-20.186362207311532,10.35258621884615,-1.2762252219464347,,,,,-1975.6881602104884,0.4248633217891595,-24.50369244260717,10.511233492912151,-1.2349281287399894,,,,,-0.05374783096299936,14.326417534311732,1383.4832693352862,0.044364815601735046,0.7885917127220565,-0.009105011217079087,-29.626753399991912,-1.255576675343212,0.021479848480153663,0.920568410557314,,,,,
LVIII,217,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,235,PTPN2,PTPN2,5771.0,,Single,False,False,1527.7299614342298,1739.690425022398,,-1639.073851616365,0.482420147133321,-17.795259104143533,10.57717384261124,-1.0516375981813457,,,,,-1695.4724415792289,0.506436082532371,-21.028285784203653,10.764614888425484,-0.9815467332266561,,,,,-0.07495854539112504,13.43690634198371,1633.710193228314,0.04729126745195626,0.6844340082353679,-0.01545334216229103,-19.9451858206271,-1.016592165704001,0.031891762992173736,0.8773375788022812,,,,,
LVIII,240,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,241,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,244,GALE,GALE,2582.0,,Single,False,False,1268.687677097569,1342.192918019696,,-1898.1161359530258,0.4006208631773236,-20.607654997198775,10.309121237875626,-1.3196902029169593,,,,,-2092.969948581931,0.39072177074023695,-25.958292884747085,10.390376334640775,-1.355785287011365,,,,,-0.025994687145298415,18.646165697827694,1305.4402975586324,0.03410945084546299,0.9305068677807676,0.007958093900654576,-32.48888166875833,-1.337737744964162,0.019588819642358066,0.9624252524917816,,,,,
LVIII,261,NT5C3B,NT5C3B,115024.0,,Single,False,False,952.6090187540052,899.9698638147108,,-2214.1947942965894,0.3008108727254415,-24.039289036730914,9.895740397147756,-1.733071043644829,,,,,-2535.1930027869157,0.26198753851372475,-31.443013565623605,9.813732882269264,-1.9324287393828765,,,,,0.018615521112154327,14.21945548487227,926.289441284358,0.04469744647768731,0.8386483100717164,0.043953554959230555,-17.236820692612145,-1.8327498915138527,0.036892358632918724,0.7212029367736806,,,,,
LVIII,265,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,288,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,289,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,312,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,313,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,336,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,337,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,339,MYL12A_P1,MYL12A,10627.0,P1,Main,False,False,1007.9524181780278,1070.308374957063,,-2158.8513948725667,0.31828697882205187,-23.438431344148373,9.977211820643927,-1.6515996201486587,,,,,-2364.8544916445635,0.311574273628519,-29.33037121030417,10.063810807386275,-1.682350814265865,,,,,-0.022051809745566454,15.451213636187871,1039.1303965675454,0.04114454397679782,0.9509593352348309,0.006779895281637902,-41.59521401407676,-1.6669752172072618,0.015302173066655189,0.9705073505502191,,,,,
LVIII,360,Empty,,,,,False,False,35.2269425721322,71.88050367221348,,-3131.5768704784623,0.011123815888739235,-33.99921349471351,5.138607360312493,-6.490204080480092,,,,,-3363.2823629294135,0.020924918690485312,-41.71348408044682,6.167528612845662,-5.578633008806478,,,,,-0.01296231182436509,0.8590137515126011,53.55372312217284,0.5481885340078222,0.9982092108356715,-0.20097939560205352,-13.1961693698205,-6.034418544643286,0.04815074213799017,0.07998070033588509,,,,,
LVIII,361,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LVIII,384,Empty,,,,,False,False,1.0,1.0,,-3165.8038130505947,0.0003157757976288073,-34.370811950032106,0.0,-11.628811440792585,,,,,-3434.162866601627,0.0002911070126317738,-42.592587421318164,0.0,-11.74616162165214,,,,,0.0,0.016781708072753483,1.0,0.9893174355798003,0.9344387533829162,0.025872879423042474,-168.47592578424775,-11.687486531222362,0.003778654388295576,0.8404896268181262,,,,,
LIX,1,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,25,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,42,RAMP2,RAMP2,10266.0,,Single,False,False,893.5779660779542,1118.76135481332,,-2330.0262708450664,0.2771984091108181,-26.625513660396383,9.803449801936617,-1.8510091164620341,,,,,-2548.379270797429,0.30507729837248726,-32.99973736852873,10.127686609675616,-1.712753166755304,,,,,-0.07963475348234471,5.0595442314284105,1006.1696604456371,0.12422446181046291,0.6621795950439329,-0.030482096321278903,-21.22838944960984,-1.781881141608669,0.02996692255404987,0.7766650480767269,,,,,
LIX,48,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,49,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,72,Empty,,,,,False,False,75.41839934814362,71.70500960318662,,-3148.185837574877,0.023395675711151077,-35.974729586810746,6.236844626472739,-5.417614291925912,,,,,-3595.435616007562,0.019553384209596385,-46.558388075640266,6.164002009870372,-5.676437766560547,,,,,0.0013132179890544234,0.44872959629844933,73.56170447566512,0.7314757183594847,0.9276333476692125,0.057064322372789605,-40.22710664158165,-5.54702602924323,0.015822382922987904,0.638590950712874,,,,,
LIX,73,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,87,PFKM_P1,PFKM,5213.0,P1,Main,False,False,1506.5784597038053,1763.5613775553716,,-1717.0257772192156,0.46735838179126393,-19.62067718233158,10.557060092329339,-1.0973988260693126,,,,,-1903.5792480553773,0.48090912173886347,-24.65002598547751,10.784276071684456,-1.0561637047464636,,,,,-0.09088046603798654,7.850330619043316,1635.0699186295883,0.08066023958306621,0.6098968403687984,-0.009091347914132615,-20.75307029953113,-1.076781265407888,0.030652223276111133,0.9206617553881277,,,,,
LIX,96,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,97,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,102,PDK1,PDK1,5163.0,,Single,False,False,1318.741141782675,1531.745529543347,,-1904.8630951403459,0.40908903353515674,-21.767118678215397,10.364945687676885,-1.2895132307217665,,,,,-2135.395096067402,0.4176947889169754,-27.65187982643495,10.580960925424003,-1.2594788510069161,,,,,-0.07532772290727525,7.290902254081687,1425.2433356630108,0.08677556765488703,0.6826667520808387,-0.006621855025841013,-25.528106364084135,-1.2744960408643413,0.024925250420986957,0.937549508504558,,,,,
LIX,118,CTLA4,CTLA4,1493.0,,Single,False,False,1480.3707659025288,1610.448198536336,,-1743.233471020492,0.4592284465153716,-19.920155912698124,10.53174283561018,-1.1227160827884717,,,,,-2056.692427074413,0.43915637902981197,-26.632735055979257,10.653246540591343,-1.187193235839576,,,,,-0.0460011030990523,8.7631145548318,1545.4094822194324,0.0723347586758401,0.8277126466029021,0.014215654328038882,-20.08590584677449,-1.1549546593140239,0.03166870191762096,0.9195848087844201,,,,,
LIX,121,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,144,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,145,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,168,Empty,,,,,False,False,20.26846266942431,31.85440000959437,,-3203.3357742535964,0.006287515830035906,-36.60493509598583,4.341164761723369,-7.3132941566752825,,,,,-3635.2862256011545,0.008686440816348333,-47.0744257257789,4.993420758847416,-6.847019017583503,,,,,-0.004097297181323711,0.15888687682238165,26.06143133950934,0.8996879907936297,0.9557004761983661,-0.10280240186525196,-29.754825357435884,-7.080156587129393,0.02138746372262432,0.3649441102957223,,,,,
LIX,169,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,192,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,193,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,215,ASS1,ASS1,445.0,,Single,False,False,1374.7967708078752,1691.8787038007654,,-1848.8074661151456,0.42647814984885973,-21.126563704639384,10.425002652813902,-1.2294562655847496,,,,,-1975.2619218099835,0.4613618283370273,-25.578266704935142,10.724410425402525,-1.116029351028395,,,,,-0.11213412192348116,6.723749124188558,1533.3377373043204,0.09399327185562016,0.516480008431815,-0.02500789399853197,-15.83714001742761,-1.1727428083065723,0.04014460450053629,0.8129964819131554,,,,,
LIX,216,Empty,,,,,False,False,32.25327715401028,45.245891994798,,-3191.3509597690104,0.010005346433219892,-36.46798305996396,5.011373850574742,-6.643085067823909,,,,,-3621.894733615951,0.012338193872034145,-46.90101522776218,5.499714906579974,-6.340724869850946,,,,,-0.0045947602340824295,0.2362038995914519,38.74958457440414,0.8523344217940614,0.9582843659049898,-0.06666311791921516,-40.95824194518644,-6.491904968837428,0.01554005473670809,0.5518397097458213,,,,,
LIX,217,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,240,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,241,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,265,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,280,CTDP1,CTDP1,9150.0,,Single,False,False,1298.0019732959042,1542.4806308343136,,-1925.6022636271166,0.40265549921688487,-22.0041078575904,10.342076861267282,-1.3123820571313694,,,,,-2124.6599947764353,0.4206221654173459,-27.512867738522463,10.591036658007782,-1.2494031184231371,,,,,-0.08645840945064409,6.945537419333451,1420.2413020651088,0.09103323736717074,0.6302380998049829,-0.013885334265819338,-22.43868360574402,-1.2808925877772532,0.0283527687077665,0.8879865007280299,,,,,
LIX,288,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,289,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,312,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,313,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,336,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,337,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,360,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,361,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LIX,384,Empty,,,,,False,False,1.0,1.0,,-3222.604236923021,0.0003102117774092874,-36.82511832844077,0.0,-11.654458918398651,,,,,-3666.140625610749,0.00027269202413895803,-47.473968724989355,0.0,-11.84043977643092,,,,,0.0,0.006100434770870661,1.0,0.9961163907809134,0.9344387533829162,0.04100428546098027,-112.44677981906062,-11.747449347414786,0.0056613714627728635,0.7402871761730836,,,,,
LX,1,Empty,,,,,False,False,1.0,1.0,,-3754.539827893756,0.0002662733044588257,-51.6275134149867,0.0,-11.874801273693231,,,,,-3600.6068808778837,0.00027765384537366614,-47.71533031423729,0.0,-11.814424988143948,,,,,0.0,0.010252199292186875,1.0,0.9934734758763415,0.9344387533829162,-0.013311512130495399,-144.9565304285683,-11.844613130918589,0.00439172813849273,0.891888702781028,,,,,
LX,25,Empty,,,,,False,False,1.0,1.0,,-3754.539827893756,0.0002662733044588257,-51.6275134149867,0.0,-11.874801273693231,,,,,-3600.6068808778837,0.00027765384537366614,-47.71533031423729,0.0,-11.814424988143948,,,,,0.0,0.010252199292186875,1.0,0.9934734758763415,0.9344387533829162,-0.013311512130495399,-144.9565304285683,-11.844613130918589,0.00439172813849273,0.891888702781028,,,,,
LX,48,Empty,,,,,False,False,1.0,1.0,,-3754.539827893756,0.0002662733044588257,-51.6275134149867,0.0,-11.874801273693231,,,,,-3600.6068808778837,0.00027765384537366614,-47.71533031423729,0.0,-11.814424988143948,,,,,0.0,0.010252199292186875,1.0,0.9934734758763415,0.9344387533829162,-0.013311512130495399,-144.9565304285683,-11.844613130918589,0.00439172813849273,0.891888702781028,,,,,
LX,49,Empty,,,,,False,False,1.0,1.0,,-3754.539827893756,0.0002662733044588257,-51.6275134149867,0.0,-11.874801273693231,,,,,-3600.6068808778837,0.00027765384537366614,-47.71533031423729,0.0,-11.814424988143948,,,,,0.0,0.010252199292186875,1.0,0.9934734758763415,0.9344387533829162,-0.013311512130495399,-144.9565304285683,-11.844613130918589,0.00439172813849273,0.891888702781028,,,,,
LX,69,MMAB,MMAB,326625.0,,Single,False,False,1309.1445962555017,1140.119181735864,,-2446.3952316382542,0.3485902576593677,-33.63962254479978,10.354408737773985,-1.520392535919246,,,,,-2461.4876991420197,0.31655847499324036,-32.619695099943016,10.15496892827316,-1.659456059870788,,,,,0.05977482305917753,9.48886420155403,1224.6318889956829,0.06684451365966776,0.6369589424502125,0.03066014692936594,-15.442630908244864,-1.589924297895017,0.04116734767381118,0.8084224341316275,,,,,
LX,73,Empty,,,,,False,False,1.0,1.0,,-3754.539827893756,0.0002662733044588257,-51.6275134149867,0.0,-11.874801273693231,,,,,-3600.6068808778837,0.00027765384537366614,-47.71533031423729,0.0,-11.814424988143948,,,,,0.0,0.010252199292186875,1.0,0.9934734758763415,0.9344387533829162,-0.013311512130495399,-144.9565304285683,-11.844613130918589,0.00439172813849273,0.891888702781028,,,,,
LX,96,Empty,,,,,False,False,1.0,1.0,,-3754.539827893756,0.0002662733044588257,-51.6275134149867,0.0,-11.874801273693231,,,,,-3600.6068808778837,0.00027765384537366614,-47.71533031423729,0.0,-11.814424988143948,,,,,0.0,0.010252199292186875,1.0,0.9934734758763415,0.9344387533829162,-0.013311512130495399,-144.9565304285683,-11.844613130918589,0.00439172813849273,0.891888702781028,,,,,
LX,97,Empty,,,,,False,False,1.0,1.0,,-3754.539827893756,0.0002662733044588257,-51.6275134149867,0.0,-11.874801273693231,,,,,-3600.6068808778837,0.00027765384537366614,-47.71533031423729,0.0,-11.814424988143948,,,,,0.0,0.010252199292186875,1.0,0.9934734758763415,0.9344387533829162,-0.013311512130495399,-144.9565304285683,-11.844613130918589,0.00439172813849273,0.891888702781028,,,,,
